标题,价格,评论数,链接,当前链接,上级链接,下载时间
"【大字大声】SAMWEI 电霸VK18 老人手机三防【户外长待机】移动联通 老年手机 男 黑色
				【4800毫安 京东自营仓配送】声音大信号稳定 通话质量好 电池耐用 电信版请点击",149.00,1.1万+,http://item.jd.com/11522153710.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=17,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"小米（MI） 小米 红米5A 手机 香槟金 全网通（2G RAM+16G ROM）
				红米新品！轻巧手感，5英寸屏幕，高通骁龙处理器，1300万摄像头，3000毫安电池",599.00,1300+,http://item.jd.com/16847648334.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=17,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"小米（MI） 小米 小米6手机 亮蓝色 全网通（6G +128G）标配
				【送三重好礼，京东配送】5.15英寸屏.四曲面陶瓷机身6G大内存。小米note3热销中~",2988.00,1900+,http://item.jd.com/12086615808.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=17,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
三星（SAMSUNG） 三星 Galaxy ON5 (G5528) 移动4G智能手机 流沙金 移动版(2G+16G),866.00,4,http:https://ccc-x.jd.com/dsp/nc?ext=aHR0cDovL2l0ZW0uamQuY29tLzEzNzI4MzMzODE3Lmh0bWw&log=yYiTeMB_TV5fNEV64duv6pbvdi8VyQuC8Jp2xnpd82jStD8Qc8X1GuVGhchVLuS0lW6IgMyS8rKTjm6-hl1GcGeMAXqhz3eWRl0C9UNmHUEtukW0p924l-e5WdSFMfc7kXJE96K8PFJYnbbSJISvUNjvnqLZiCTmz6Jbaxlf8PpWr_P6e033YKRnEgk1_QAZx7pRJIdcOicOCgJB8f79d7DwgLNXtIbTo5JBy94afXMu64o3PdS2cfiQQE8SsXw2zI5UnBzTVEpd_G7wpXm7NEOVOH5WPt9dLb3ItVcBZ91qEgImp3eltUtYg1RGqw_ogaVYtV9UgKCnoikXdzndr5YXiBxX3COEhajKnIa7ecDb_NiSMkO9Tcs95Qa8Ya9LJFn4Ur-lnAE3Ujxx5a5qLhaUq7ILEihv9T09MvhblNNTPUhVLrXpBs1nFQnprYj0&v=404,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=17,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"Apple 苹果 iPhone 8 (A1863) 全网通4G手机 深空灰 256G
				【国行正品，全国联保，现货速发】新一代iPhone.      苹果8 plus",6519.00,300+,http://item.jd.com/16967365699.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=17,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"摩托罗拉 Moto 青柚 4G+32G 炫酷黑 移动联通电信4G手机 双卡双待
				【当燃MOTO】前后1600万像素，购机赠入耳式HiFi耳机，火爆抢购中！moto倾情回馈，当燃moto！",1599.00,500+,http://item.jd.com/5617674.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=17,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"华为（HUAWEI） 华为nova青春版 手机 幻夜黑 全网通(4G+64G)
				【国行正品,现货速发】双面弧面玻璃！麒麟658处理器！柔光屏！~抢购华为畅享7plus",1398.00,700+,http://item.jd.com/14234169962.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=17,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"小米（MI） 小米6 移动联通电信全网通 5.15英寸 指纹识别 4G双卡双待 快充手机 亮黑 全网通(6G+64G)
				【小米爆款】变焦双摄|性能怪兽|四曲面玻璃|晓龙835旗舰CPU 新品小米note3热销中",2699.00,2900+,http://item.jd.com/12079177345.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"OPPO A77 手机 3G+32G内存版 全网通4G手机 双卡双待 玫瑰金色 官方标配
				【自营配送3期免息】赠：金属运动蓝牙耳机（价值109元）+原厂充电套装+碎屏保半年+晒单礼",1799.00,300+,http://item.jd.com/16830869915.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"小米（MI） 小米MIX2 手机 黑色 全网通(6G+64G)
				【现货抢购，京东物流速发】全面屏，四曲面陶瓷机身，骁龙835，5.99寸屏。小米6热卖中",3299.00,300+,http://item.jd.com/16561200789.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"Apple 苹果6s（Apple）iPhone6s 4G手机 香槟金 32GB
				现货速发[ 全国联保国行原封未激活 ] iphone8 plus 新品抢购",3558.00,400+,http://item.jd.com/11500923235.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"360 F5手机  双卡双待 金色 移动4G版(2G+16G) 标配
				【京仓直发】移动版支持移动联通4G,移动高配版后置摄像头800万像素【新品360C5】",419.00,1100+,http://item.jd.com/11509788343.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"锤子（smartisan） 坚果Pro2 全面屏手机 炭黑色（细红线版） 全网通(6G+64G)
				【厂家直供，现货即发，京东配送，先拍先发】送三重礼包！坚果Pro同样火热销售中！",2399.00,100+,http://item.jd.com/17866572058.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"华为（HUAWEI） 荣耀 畅玩6 全网通 移动联通电信4G智能手机 双卡双待 金色
				可一键切换老人桌面，爸妈也能用的智能手机【荣耀新品 京东直发】柔光自拍，舒适握感，长续航！",618.00,600+,http://item.jd.com/16290341200.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"21KE MC001S 白色 移动联通2G 简单老人手机
				【京东配送】21克老人机好评超7万的经典爆品，大屏幕大字体，双喇叭大音量老年手机",299.00,2.5万+,http://item.jd.com/1022456996.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"中兴（ZTE） 中兴 (ZTE) BA520 移动4G 智能手机 双卡双待 玄武灰 （2GRAM+16GROM）
				【京东配送 货票同行】5.0英寸屏幕 2G+16G内存 可切换老人模式",418.00,900+,http://item.jd.com/11349707569.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"华为（HUAWEI） 华为Mate 10 移动联通电信4G手机 双卡双待9 亮黑色 全网通（4G+64G）标配
				限量到货，先拍先发，抢华为mate10pro",4378.00,300+,http://item.jd.com/18251438230.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"Apple 苹果 iPhone 6s 全网通4G手机 玫瑰金 官方标配 32G
				【国行正品未激活/京东配送】购机赠送手机防摔壳+防爆膜+指环支架 点击抢购热销苹果5s",3515.00,1100+,http://item.jd.com/10749973121.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"努比亚（nubia） 努比亚Z17S 全面屏手机 黑金 全网通6GB+64GB
				官方授权 蓝色预售至12月10号至17号发货无边框全面屏/骁龙835芯片Z17minis",3299.00,300+,http://item.jd.com/17168880191.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"Apple 苹果 iPhone 7 Plus 全网通4G手机 红色特别版 （128G）
				11.11继续狂欢惊爆价！拍下立减100到手更优惠！@7P红色128G！",6299.00,100+,http://item.jd.com/15610089864.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"魅族（MEIZU） 魅蓝6 手机 磨砂黑 全网通(3GB RAM+32GB ROM)
				【现货速发 京东配送】店长推荐升级版魅蓝note6~",799.00,900+,http://item.jd.com/16890225375.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"360 vizza 手机 阳光金 全网通(4G+32G)
				【现货速发】4G运行，4020mAh大电池，八核处理器！【畅销360n4a】",776.00,400+,http://item.jd.com/13829140492.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"华为（HUAWEI） 华为nova 手机 香槟金（白） 全网通4G(4G+64G)标配版
				【移动版与全网通版随机发！】5.0英寸，骁龙八核，美颜自拍！介绍下，@华为专场",1249.00,500+,http://item.jd.com/16242762615.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"小米（MI） 5X 移动定制全网通4G手机 双卡双待 金色 4G+64G
				中国移动A3s，特价，猛戳开抢",1499.00,200+,http://item.jd.com/18180540285.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"全球购Apple 苹果 iPhone6s Plus 苹果手机 海外版官换 移动联通电信4G 玫瑰金 64GB 标配 美版 全网通4G
				官换未激活，京东保修365天！下单就送手机壳、钢化膜！【写心得返20元红包】",3858.00,400+,http://item.jd.com/1995746559.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"魅族（MEIZU） 魅族 魅蓝Note5 手机 智能4G 月光银 （3GB+32GB ROM）标配
				【 京东快递 现货速发】5.5英寸，4000毫安大电池   新品 魅蓝note6",888.00,3300+,http://item.jd.com/10777694789.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"魅族（MEIZU） 魅族 魅蓝note6 手机 曜石黑 全网通（4G+64G）
				【京东配送 全部现货 】送海贼王限量版手机壳 后置双摄前置1600万骁龙芯片魅蓝note5",1489.00,2400+,http://item.jd.com/15614131147.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"【移动专享版】小米6 6GB+128GB 亮黑色 移动联通电信4G手机 双卡双待
				骁龙835 旗舰处理器， 6GB 大内存，5.15”四曲面机身！变焦双摄拍人更美！",2899.00,1700+,http://item.jd.com/4124981.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"守护宝（上海中兴）F666 海军蓝 军工电霸 超长待机 直板按键 移动联通2G 双卡双待 三防老人手机 旅游备机
				【京东自营】三防品质保证，3500mAh聚合物超大电池，电池安全性高，60天长待机，高保真腔体喇叭智能语音，充电宝功能年终大促！更多自营精选优惠！",199.00,6800+,http://item.jd.com/5525866.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"华为（HUAWEI） 荣耀V9 play 全网通4G智能手机 铂光金 高配版（4G+32G）
				【京东直发 多仓发货】 北欧极简设计.5.2英寸 32G内存【选我→荣耀8青春版】",1068.00,800+,http://item.jd.com/16499011260.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"Apple 苹果  iPhone 6s 移动联通电信4G手机 公开版 金色 A1700（32GB）
				苹果产品激活后不支持七天无理由退换货！",3579.00,300+,http://item.jd.com/13367123028.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"小米（MI） 小米 红米Note4X 手机 香槟金 全网通 标配版(3GB+32GB)
				【京东配送】店长推荐64G浅蓝色高通骁龙版【新品红米5A 猛戳有礼！】",918.00,5200+,http://item.jd.com/11319495561.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"小米（MI）红米note4x 4+64GB 移动全网通4G智能手机 双卡双待 香槟金
				【京东配送】 联发科 十核CPU处理器  4+64G 点击抢购小米5X 变焦双摄~拍人更美",1149.00,800+,http://item.jd.com/12263451013.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"小米（MI） 小米Max2 6.44英寸 移动联通电信 4G双卡双待 指纹识别智能手机 金色 全网通(4G+64G)
				【什么都大】6.44寸巨屏|5300毫安充电宝级大电量|怎么看都震撼 小米6热卖中",1699.00,700+,http://item.jd.com/12719169929.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"华为 畅享6S 移动联通电信 智能老人手机 双卡双待 金色 全网通4G(3G RAM+32G ROM)
				【自营时效配送 货票同行】骁龙八核，3+32G内存 金属机身 指纹解锁",919.00,1100+,http://item.jd.com/11365685926.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"OPPO R11 Plus 全网通4G 双卡双待手机 黑色 全网通(6G RAM+64G ROM)标配
				R11s下单送蓝牙耳机，后置2000W双摄，AI智慧美颜，游戏畅快加速；点此抽奖大疆无人机",3499.00,600+,http://item.jd.com/13443177985.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"飞利浦（PHILIPS） E331 古铜棕 带扩音充电底座 直板 按键 移动联通2G 双卡双待 老人手机 学生备用功能机
				【京东自营】新品上市，扩音底座充电 一键拨号  一键手电筒/FM 双卡双待 直板老人机 超长待机更多特价机",288.00,400+,http://item.jd.com/5402840.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=21,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:01
"小米（MI） 小米 红米Note4X 手机 香槟金 全网通(3G RAM+32G ROM)标配
				【包邮速发】多彩机身，4100mAh长续航！推荐指数★★★★★！全面屏2.0小米mix2",936.00,1500+,http://item.jd.com/11990049079.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=23,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:02
"华为（HUAWEI） 荣耀9手机 魅海蓝 移动全网通4G (6G+64G) 高配
				【国行正品 京东配送】高配低至2188！3D曲面极光玻璃 美得有声有色荣耀7X全面屏开售！",2188.00,2300+,http://item.jd.com/14142420671.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=23,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:02
"华为（HUAWEI） 荣耀8 青春版 手机 幻海蓝 全网通(4+32)高配
				【京东配送 现货速发】双面2.5D玻璃，颜值小担当，查看更多荣耀旗舰机",1179.00,7000+,http://item.jd.com/12633024152.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=23,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:02
"Apple 苹果  iPhone7 4G手机 金色 全网通(32G)
				【推荐32G亮黑,国行正品】 苹果8现货抢购",4128.00,8200+,http://item.jd.com/11468409816.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=23,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:02
"索爱 Z6 移动/联通  翻盖老人手机 金色
				【京东配送】30天换新 翻盖手机 老人机男老年机 大字体大声音大按键 翻盖老人机 老年手机",239.00,2.9万+,http://item.jd.com/1785936823.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=23,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:02
"三星 Galaxy On5（G5700）3GB+32GB 流沙金 移动联通电信4G手机 双卡双待
				5.0英寸屏幕，800+1300万像素，F1.9大光圈，金属机身，2600mAh电池，8核处理器！三星疯狂特惠",1229.00,2.2万+,http://item.jd.com/3432107.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=23,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:02
"三姆斯（SGMSGMS） 翻盖手机 电信/移动/联通4G 全网通智能翻盖手机 双卡双待 V6 香槟金
				【支持货到付款】【京东分期白条】英伦风范  折叠经典 翻盖智能手机",1999.00,1000+,http://item.jd.com/11403214643.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=23,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:02
"酷派 8712 1GB+8GB 高配版 灵动白 移动4G手机 双卡双待
				此商品将于2017-11-22 10点参加闪购特卖，酷派手机专场",299.00,1000+,http://item.jd.com/3928423.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=23,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:02
"小米（MI） 红米Note5A 移动联通电信4G双卡双待手机 全网通（3G+32G）香槟金
				【小米新品】2+1卡槽|5.5寸屏|晓龙处理器【小米5X热卖中】",999.00,200+,http://item.jd.com/17123238104.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=23,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:02
