标题,价格,评论数,链接,当前链接,上级链接,下载时间
"松下（Panasonic） NR-F520TX-XN 顶置变频多开冰箱无霜498
							【联系客服享11.11优惠价格】 晒图再返现50元 保价11月买贵返差价",12490.00,2,http://item.jd.com/10732669267.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=35,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"三星（SAMSUNG） 524升十字对开门变频冰箱-琉璃金-RF50K5961FG/SC RF50K5910SK/SC
							预售 返场优惠购 11.20-11.30 保价30天 领券下单立减  赠延保一年 附赠品",7888.00,30+,http://item.jd.com/17382648682.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=35,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"海尔（haier） 双门风冷无霜 节能大容量578升对开门冰箱  BCD-578WDGF 金色
							【全国联保】晒图有礼，整机保修1年，主要零部件3年，全国联保买的更放心",6299.00,3,http://item.jd.com/18671963781.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=35,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"美菱（MeiLing） BCD-436WPCX 436升变频静音 风冷无霜纤薄设计
							晒单送149元延保一年！相当于2850！实惠爆款特卖！变频保鲜，风冷无霜，纤薄不占地",2999.00,60+,http://item.jd.com/13134230972.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=35,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"三星（SAMSUNG） RH60J8132WW/SC 627L 风冷无霜叠式双开门冰箱
							预售 返场优惠购 11.20-11.30 保价30天 领券下单立减1111 赠延保一年",10088.00,10+,http://item.jd.com/1789993089.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=35,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"西门子（SIEMENS） KG32HS26EC306立升三门冰箱 风冷无霜 钢化玻璃面板
							【全场底价】下单有好礼 晒图评价再返现，部分商品咨询客服领取优惠券",5199.00,7,http://item.jd.com/15313514367.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=35,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"松下（panasonic） 240升两门风冷无霜冰箱 热卖爆品 NR-B241WS-N 典雅金
							【松下大牌盛宴】秒杀满减价2790元！限量100台！免费送双重福利！高圆圆明星代言~",2990.00,20+,http://item.jd.com/15751625813.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=35,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"LG GR-M2471NQA 633升对开门风冷变频冰箱门中门
							11.11再怼一波 限时限量 仅剩24H 错过了价格和产品 真心等明年了~~咨询客服送红包",13888.00,2,http://item.jd.com/11206688169.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=35,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"倍科（BEKO） GNE114622IX556升 十字对开门冰箱 原装进口2017年新款
							【返场大促&欧洲整机原装进口&领1000元现金券&送韩国进口软水机】漂洋过海！包上楼包安装",18699.00,10+,http://item.jd.com/10212929301.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=35,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"美的（Midea） 640升智能变频/彩晶玻璃对开门冰箱BCD-640WKGPZM流纱金 金色
							【超大空间，变频节能静音】优质晒单立返200还有精美礼品赠送",6899.00,2,http://item.jd.com/16506348174.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"香雪海 高1210mm 小冰箱 双门 冷藏冷冻迷你电冰箱 小型 家用冰箱BCD-119 炫兰
							【省电科技，节能更美观】优先顺丰！加厚保温层，真实大容量，新国标！",719.00,1500+,http://item.jd.com/10124378659.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"松下（Panasonic） NR-D380TX-XN/XW380L风冷无霜 钢化玻璃面板 NR-D380TX-XW
							百年松下，品质保障。下单送京东延保一年，晒图返现送好礼！",8274.00,10+,http://item.jd.com/10019715355.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"德努希（DENUSSI） BCD-468WPC 468升变频无霜 十字对开门冰箱多门家用 雅典银
							【 下单立减600 低至4099送苏泊尔炒锅和十年保修金卡】 变频无霜 纤薄机身 多区储藏",4699.00,20+,http://item.jd.com/12143106674.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
西门子（SIEMENS） 610升变频风冷无霜对开门西门子冰箱KA92NV02TI白色,6199.00,5,http://item.jd.com/12573556301.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"哈士奇 107升冰箱 小 独立冷冻复古迷你单门冷藏 BC-130RDC 浅黄色
							镇店之宝【倒计时11.11狂欢优惠券！】【大牌创意，拒绝平庸】【更大尺寸】链接点我",2999.00,200+,http://item.jd.com/10955118653.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"松下（Panasonic） 多门冰箱NR-C380TX-XN/XW 380L风冷无霜变频 尊雅白
							百年松下，品质保障。下单送京东延保一年，晒图返现送好礼！",8100.00,0,http://item.jd.com/13547234809.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"松下（Panasonic） NR-DE49CP1 498升变频风冷无霜静音家用十字开冰箱
							【优惠不间断】前20名下单！相当于：8490！12月底发货！",8490.00,2,http://item.jd.com/14496565194.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"帝度（DIQUA）BCD-220TY 220升 三门冰箱 中门软冷冻 节能保鲜（亮银横纹）
							【三洋黑科技】帝度220升三门冰箱，中门变温软冷冻，三门三温区，净味保鲜；节能安静；童锁设计，贴心呵护，详询客服点击查看详情",1299.00,700+,http://item.jd.com/3789049.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"容声（Ronshen） BCD-181WKD1DE风冷无霜节能冰箱 淡金色
							秋末促销",1799.00,100+,http://item.jd.com/12970635239.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"统帅（Leader） 480升中式五多门四门风冷变频冰箱海尔出品BCD-480WLDCD BCD-480WLDCD
							【狂欢返场】满5899送高端5.5公斤波轮洗衣机 |  买一台让大家都羡慕的冰箱",5899.00,70+,http://item.jd.com/19758559390.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"海尔（Haier） 冰箱对开门变频风冷无霜656升大容量BCD-656WDPT
							【双温双控】无霜变频+数字屏显+低温净味+晒单送海尔电热水壶",4999.00,10+,http://item.jd.com/12536428898.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"海尔 (Haier)冰箱风冷无霜电脑控温节能静音272升家用冰箱BCD-272WDGD
							【活动特惠】【下单就有礼】【保价30天】【咨询客服有惊喜】",2699.00,30+,http://item.jd.com/13891215247.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"樱花（SAKURA） BCD-42 双门迷你 小冰箱 家用 冷藏冷冻小型
							【返场中】下单领优惠券立减20元，晒图再返您10元红包，京东配送",558.00,4100+,http://item.jd.com/10212926238.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"美的（Midea） BCD-432WGPZM 432升冰箱 对开门家用变频风冷无霜电冰箱
							【咨询客服领券！每天前3名下单晒单再返400元】顺丰包邮，全国联保！",6999.00,10+,http://item.jd.com/14541776379.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"海尔（Haier）BCD-401WDEJU1 401升 智能风冷无霜 多门节能电冰箱 金色
							【返场大促  优惠继续】晒图电费补贴+延保1年+好礼相送 买贵补差 保价30天",5699.00,30+,http://item.jd.com/12460303248.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"Panasonic 松下冰箱 NR-W56SD1-NP 570L对开门风冷无霜双开门 NR-W56SD1-NP
							松下新品十字对开门，点击查看。嗮单送松下汤锅+1年京东延长保修",6998.00,20+,http://item.jd.com/11643371040.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"西门子（SIEMENS） 484升浅金色 混合制冷无霜 多门 冰箱KM48EA30TI
							家电感恩季！爆款直降！每满500立减50元！上不封顶！下单在送价值299家电延保！",7559.00,4,http://item.jd.com/16229274492.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"新飞（frestec） 新飞冰箱 BCD-209DMK三门电冰箱家用省电静音节能209升
							【11.11大促】爆款促销 评价晒图送精美加湿器，下单即送200京豆，再送20元电费",1298.00,80+,http://item.jd.com/13442059515.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"美菱（MeiLing） 美菱(MeiLing BCD-516WECX 516升无霜冰箱
							晒单再送149元延保一年+压缩机10年包换金卡！风冷无霜，底部散热，90度开门",2899.00,70+,http://item.jd.com/13134049025.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"三星（SAMSUNG） 原装进口RH60J8132WW/SC627升叠式双开门冰箱 蝶门
							【11月狂欢再续！狂欢价9099元！晒单返50】高端原装进口！送货上楼",9999.00,7,http://item.jd.com/10063769680.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"哈士奇 107升冰箱 小 独立冷冻复古迷你单门冷藏 BC-130RDC 白色
							镇店之宝【倒计时11.11狂欢优惠券！】【大牌创意，拒绝平庸】【更大尺寸】链接点我",2999.00,200+,http://item.jd.com/10582384318.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"美的（Midea） 640升双开门智能变频玻璃风冷无霜对开门冰箱BCD-640WKGPZM
							智能变频 光合保鲜 全国联保 送货上门",7599.00,6,http://item.jd.com/11716944550.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"西门子（SIEMENS） 454升无霜独立三循环多门冰箱KM40FA30TI(浅金色）
							【疯狂11月】每满1000元立减100元，上无封顶，活动期间再加送1年延保！库量有限从速！",10618.00,40+,http://item.jd.com/10092439242.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"三星（SAMSUNG） 3升 智能变频风冷无霜双门冰箱BCD-286WNQISS1钨钢银
							【狂欢11月再聚惠！满减下单仅需3999元】300升全开式抽屉存取自如 钨钢银工艺面板",4299.00,4,http://item.jd.com/16167271629.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"松下（panasonic） 380L多门双层玻璃面板风冷无霜变频冰箱 NR-D380TX-XW尊雅白
							【11.11狂欢再续24小时】爆品咨询客服可砍价！双重福利免费送！女神高圆圆代言！",8274.00,2,http://item.jd.com/15397281000.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"海尔（Haier） 458升十字对开门冰箱智能变频风冷无霜电冰箱多门冰箱干湿分储五区保鲜
							【返场狂欢！再抢一天】 好礼不断，下单好礼每日限量抢，惊喜不断！",4599.00,2,http://item.jd.com/18608011970.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"松下（panasonic） ★风冷变频 十字对开多门电冰箱 玻璃面板置顶压缩机 银离子装 NR-D501CG-XS尊雅银
							11.20-11.23，实际到手价9390,（领券减500，晒单返100）送928元炖锅",9990.00,10+,http://item.jd.com/15503511150.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"scandomestic 丹麦诗凯SCAN132L嵌入式小冰箱迷你小冰箱冷藏冷冻保鲜冰箱
							丹麦品牌  全国联保 免费送货上门免费安装 现在评价晒图有好礼！",3680.00,20+,http://item.jd.com/11049152710.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"scandomestic 丹麦诗凯SCAN542L嵌入式冰箱全冷冻全冷藏橱柜内嵌式对开门 341全冷藏
							【丹麦品牌】 全国联保 免费送货上门免费预约安装 现在评价晒图有好礼！",6390.00,10+,http://item.jd.com/11501784633.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=37,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:05
"三星（SAMSUNG） 3升 智能变频风冷无霜双门冰箱BCD-286WNQISS1钨钢银
							【狂欢11月再聚惠！满减下单仅需3999元】300升全开式抽屉存取自如 钨钢银工艺面板",4299.00,4,http://item.jd.com/16167271629.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=38,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:06
"松下（panasonic） 380L多门双层玻璃面板风冷无霜变频冰箱 NR-D380TX-XW尊雅白
							【11.11狂欢再续24小时】爆品咨询客服可砍价！双重福利免费送！女神高圆圆代言！",8274.00,2,http://item.jd.com/15397281000.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=38,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:06
"海尔（Haier） 458升十字对开门冰箱智能变频风冷无霜电冰箱多门冰箱干湿分储五区保鲜
							【返场狂欢！再抢一天】 好礼不断，下单好礼每日限量抢，惊喜不断！",4599.00,2,http://item.jd.com/18608011970.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=38,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:06
"松下（panasonic） ★风冷变频 十字对开多门电冰箱 玻璃面板置顶压缩机 银离子装 NR-D501CG-XS尊雅银
							11.20-11.23，实际到手价9390,（领券减500，晒单返100）送928元炖锅",9990.00,10+,http://item.jd.com/15503511150.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=38,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:06
"scandomestic 丹麦诗凯SCAN132L嵌入式小冰箱迷你小冰箱冷藏冷冻保鲜冰箱
							丹麦品牌  全国联保 免费送货上门免费安装 现在评价晒图有好礼！",3680.00,20+,http://item.jd.com/11049152710.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=38,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:06
